id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
92,2,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,47,7,,btn_add_optional_photo.jpg,3,1,11/30/2015 0:00,1/3/2018 11:20
93,2,Other Exterior Comments,other_condition_comments,Comments:,48,1,,,1,1,11/30/2015 0:00,1/3/2018 11:20
94,2,Other Exterior Photo,other_condition_image,Optionally take a photo to explain,48,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,1/3/2018 11:20
95,2,Overall Condition,overall_condition,,49,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,11/30/2015 0:00,1/3/2018 11:20
96,2,Overall Condition Comments,overall_condition_comments,Additional Comments,49,1,,,2,1,11/30/2015 0:00,1/3/2018 11:20
97,2,Interior Characteristics Total Beds,interior_number_beds,Total bedrooms?,50,1,,,1,1,11/30/2015 0:00,10/2/2017 9:26
98,2,Interior Characteristics Total Baths,interior_number_baths,Total bathrooms?,50,1,,,2,1,11/30/2015 0:00,10/2/2017 9:26
99,2,Interior Characteristics Total Rooms,interior_number_rooms,How many rooms total?,50,1,,,0,0,11/30/2015 0:00,9/29/2017 12:33
100,2,Interior Characteristics Total Floors,interior_number_floors,Total Floors (not including basement)?,50,1,,,3,1,11/30/2015 0:00,10/2/2017 9:26
101,2,Interior Characteristics Basement,interior_basement,Is there a basement?,50,2,Yes;No,,4,1,11/30/2015 0:00,10/2/2017 9:26
102,2,Interior Characteristics Fireplace,interior_fireplace,Is there a fireplace?,50,2,Yes;No,,5,1,11/30/2015 0:00,10/2/2017 9:26
103,2,Interior Characteristics Comments,interior_additional_comments,Indicate any additional features of note:,50,1,,,6,1,11/30/2015 0:00,10/2/2017 9:26
104,2,Interior Primary Bedroom Comments,interior_primary_bedroom_comments,Primary Bedroom Comments.,51,1,,,1,1,11/30/2015 0:00,2/15/2023 11:36
105,2,Interior Primary Bedroom Photo,interior_primary_bedroom_photo,Take a photo of the primary bedroom,51,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,2/15/2023 11:36
106,2,Interior Primary Bathroom Comments,interior_primary_bathroom_comments,Primary Bathroom Comments. ,52,1,,,1,1,11/30/2015 0:00,2/15/2023 11:37
107,2,Interior Primary Bathroom Photo,interior_primary_bathroom_photo,Take a photo of the primary bathroom,52,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,2/15/2023 11:37
108,2,Interior Main Living Area Comments,interior_main_living_area_comments,Main Living Area Comments.,53,1,,,1,1,11/30/2015 0:00,1/3/2018 11:22
109,2,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,53,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,1/3/2018 11:22
110,2,Interior Kitchen Comments,interior_kitchen_comments,Kitchen Comments.,54,1,,,1,1,11/30/2015 0:00,1/3/2018 11:22
111,2,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,54,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,1/3/2018 11:22
112,2,Interior Other Features Comments,interior_other_features_comments,Notable Additional Comments.,55,1,,,1,1,11/30/2015 0:00,1/3/2018 11:22
113,2,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,55,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,1/3/2018 11:22
114,2,Interior Overall Condition Comments,interior_overall_condition_comments,Overall Interior Condition,56,2,Good (No visible damage);Average (Some visible Damage);Poor (Visible damage or needs repair),,1,1,11/30/2015 0:00,1/3/2018 11:22
115,2,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,56,7,,btn_add_optional_photo.jpg,2,1,11/30/2015 0:00,1/3/2018 11:22
116,2,Location Type,location_type,Please indicate the condition of the landscape,57,2,Urban (inner city);Suburban (outer city limits);Rural (farm or countryside),,1,1,11/30/2015 0:00,8/18/2023 14:17
117,2,Neighborhood Condition,neighborhood_condition,Please indicate the condition of the neighborhood.,58,2,Good (all properties well maintained);Average (properties with visible damage) ;Poor (mostly neglected properties),,1,1,11/30/2015 0:00,8/18/2023 14:17
118,2,Neighborhood Condition Comments,neighborhood_condition_comments,Additional Comments,58,1,,,2,1,11/30/2015 0:00,8/18/2023 14:17
119,2,Conforms to Neighborhood,confirms_to_neighborhood,Please indicate if the subject property conforms to the neighborhood.,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
120,2,Conforms to Neighborhood Comments,conforms_to_neighborhood_comments,If no please explain,33,1,,,0,0,11/30/2015 0:00,4/7/2016 16:55
121,2,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,33,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,4/7/2016 16:55
122,2,High Voltage Powerlines,high_voltage_powerlines,Please indicate if there are any high voltage overhead powerlines within 300 feet of the property?,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
123,2,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,33,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,4/7/2016 16:55
124,2,Boarded Up Homes,boarded_up_homes,Please indicate if there are any boarded up homes within 300 feet of the property?,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
125,2,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,33,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,11/30/2015 0:00,4/7/2016 16:55
126,2,Freeway or Highway,freeway_or_highway,Please indicate if there are any freeways or highways within 300 feet of the property?,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
127,2,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,33,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,4/7/2016 16:55
128,2,Parks/Recreation,parks_recreation,Please indicate if there are any parks or recreation features within 300 feet of the property?,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
129,2,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,33,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,4/7/2016 16:55
130,2,Waste Management Facilities,waste_management_facilities,Please indicate if there are any waste management facilities within 300 feet of the property?,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
131,2,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,33,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,4/7/2016 16:55
132,2,Commercial Buildings,commercial_buildings,Please indicate if there are any commercial buildings within 300 feet of the property?,33,2,Yes;No,,0,0,11/30/2015 0:00,4/7/2016 16:55
133,2,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,33,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,4/7/2016 16:55
134,2,Railroad Tracks,railroad_tracks,Please indicate if there are any railroad tracks within 300 feet of the property?,66,2,Yes;No,,0,1,11/30/2015 0:00,3/25/2016 12:08
135,2,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,66,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,3/25/2016 12:08
136,2,Airport/Flightpath,airport_flightpath,"Please indicate if there is an airport within 300 feet of the property, or the property is in a low flying plane flightpath?",67,2,Yes;No,,0,1,11/30/2015 0:00,3/25/2016 12:08
137,2,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,67,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,3/25/2016 12:08
138,2,Other Properties for Sale,other_properties_for_sale,Please indicate how many other properties are for sale on the same street as the subject property?,68,1,,,1,1,11/30/2015 0:00,9/29/2017 12:56
139,2,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,68,3,,btn_add_optional_photo.jpg,0,0,11/30/2015 0:00,9/29/2017 12:40
140,2,Additional Neighborhood Comments,additional_neighborhood_comments,If you have any additional comments about the neighborhood please include them here.,33,1,,,0,0,11/30/2015 0:00,4/7/2016 16:55
141,3,Front of the Property,front_of_property_image,,72,3,,btn_property_main.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
142,3,Street View from Street,street_view_from_street_image,,73,3,,btn_street_view.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
143,3,Street View from Front Door,street_view_from_front_door_image,,74,3,,btn_street_from_door.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
144,3,Property Address Verification,property_address_verification_image,,75,3,,btn_property_verification.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
145,3,Property Type,property_type,Please indicate the property type hit continue,76,2,Commercial Non-Residential;Condominium;Cooperative;Manufactured Mobile Home;Mixed Use Residential;Multifamily More Than Four Units;Single Family;Townhouse;Two To Four Unit Property;Vacant Land,,0,1,11/30/2015 0:00,11/30/2015 0:00
146,3,Property Secured?,property_secured,Please indicate if the property is secured and hit continue.,77,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
147,3,Property Secured Comments,property_secured_comments,"If no, please explain.  Optionally take a photo",77,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
148,3,Property Secured Photo,property_secured_image,,77,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
149,3,Property Occupied?,property_occupied,Please indicate if the property is occupied and hit continue.,78,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
150,3,Property Occupied Comments,property_occupied_comments,"If no, please explain.  Optionally take a photo",78,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
151,3,Property Occupied Photo,property_occupied_image,,78,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
152,3,Land Use Zoning,land_use_zoning,Please indicate the land use zoning and hit continue.,79,2,Residential;Commercial;Mixed Use;I do not know,,0,1,11/30/2015 0:00,11/30/2015 0:00
153,3,Number Garage Stalls,number_garage_stalls,Number of Stalls,80,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
154,3,Stalls Attached,garage_stalls_attached,,80,2,Attached;Detached;Integral;Mulitple Structures (please photo each),,0,1,11/30/2015 0:00,11/30/2015 0:00
155,3,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",80,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
156,3,Roof Condition,roof_condition,Please indicate the condition of the roof.,81,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
157,3,Roof Condition Comments,roof_condition_comments,Additional Comments,81,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
158,3,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,81,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
159,3,Siding Condition,siding_condition,Please indicate the condition of the siding.,82,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
160,3,Siding Condition Comments,siding_condition_comments,Additional Comments,82,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
161,3,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,82,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
162,3,Windows Condition,windows_condition,Please indicate the condition of the windows,83,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
163,3,Windows Condition Comments,windows_condition_comments,Additional Comments,83,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
164,3,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,83,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
165,3,Foundation Condition,foundation_condition,Please indicate the condition of the foundation,84,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
166,3,Foundation Condition Comments,foundation_condition_comments,Additional Comments,84,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
167,3,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,84,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
168,3,Landscape Condition,landscape_condition,Please indicate the condition of the landscape,85,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
169,3,Landscape Condition Comments,landscape_condition_comments,Additional Comments,85,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
170,3,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,85,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
171,3,Other Condition Comments,order_condition_comments,Please provide details of any additional damage or comments about the condition of the property:,86,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
172,3,Other Condition Photo,other_condition_image,Optionally take a photo to explain,86,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
173,3,Overall Condition,overall_condition,Please indicate the condition of the property,87,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
174,3,Overall Condition Comments,overall_condition_comments,Additional Comments,87,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
175,3,Interior Characteristics Total Beds,interior_number_beds,How many bedrooms?,88,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
176,3,Interior Characteristics Total Baths,interior_number_baths,How many bathrooms?,88,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
177,3,Interior Characteristics Total Rooms,interior_number_rooms,How many rooms total?,88,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
178,3,Interior Characteristics Total Floors,interior_number_floors,How many floors total?,88,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
179,3,Interior Characteristics Basement,interior_basement,Is there a basement?,88,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
180,3,Interior Characteristics Fireplace,interior_fireplace,Is there a fireplace?,88,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
181,3,Interior Characteristics Comments,interior_additional_comments,Indicate any additional features of note:,88,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
182,3,Interior Master Bedroom Comments,interior_master_bedroom_comments,Master Bedroom Comments.  Optionally take a photo.,89,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
183,3,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,89,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
184,3,Interior Master Bathroom Comments,interior_master_bathroom_comments,Master Bathroom Comments. Optionally take a photo.,90,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
185,3,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,90,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
186,3,Interior Main Living Area Comments,interior_main_living_area_comments,Main Living Area Comments. Optionally take a photo.,91,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
187,3,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,91,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
188,3,Interior Basement Comments,interior_basement_comments,Basement Comments (if applicable). Optionally take a photo.,92,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
189,3,Interior Basement Photo,interior_basement_photo,Take a photo of the basement if there is one.,92,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
190,3,Interior Other Features Comments,interior_other_features_comments,Notable Additional Comments. Optionally take a photo.,93,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
191,3,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,93,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
192,3,Interior Overall Condition Comments,interior_overall_condition_comments,Please provide details of any additional damage or comments about the condition of the interior (Optionally take a photo):,94,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
193,3,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,94,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
194,3,Location Type,location_type,Please indicate the condition of the landscape,95,2,Urban;Suburban;Rural,,0,1,11/30/2015 0:00,11/30/2015 0:00
195,3,Neighborhood Condition,neighborhood_condition,Please indicate the condition of the neighborhood.,96,2,Excellent;Good;Average;Fair;Poor;N/A,,0,1,11/30/2015 0:00,11/30/2015 0:00
196,3,Neighborhood Condition Comments,neighborhood_condition_comments,Additional Comments,96,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
197,3,Conforms to Neighborhood,confirms_to_neighborhood,Please indicate if the subject property conforms to the neighborhood.,97,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
198,3,Conforms to Neighborhood Comments,conforms_to_neighborhood_comments,If no please explain,97,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
199,3,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,97,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
200,3,High Voltage Powerlines,high_voltage_powerlines,Please indicate if there are any high voltage overhead powerlines within 300 feet of the property?,98,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
201,3,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,98,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
202,3,Boarded Up Homes,boarded_up_homes,Please indicate if there are any boarded up homes within 300 feet of the property?,99,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
203,3,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,99,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
204,3,Freeway or Highway,freeway_or_highway,Please indicate if there are any freeways or highways within 300 feet of the property?,100,2,Yes;No,,0,1,11/30/2015 0:00,3/22/2016 5:51
205,3,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,100,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,3/22/2016 5:51
206,3,Parks/Recreation,parks_recreation,Please indicate if there are any parks or recreation features within 300 feet of the property?,101,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
207,3,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,101,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
208,3,Waste Management Facilities,waste_management_facilities,Please indicate if there are any waste management facilities within 300 feet of the property?,102,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
209,3,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,102,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
210,3,Commercial Buildings,commercial_buildings,Please indicate if there are any commercial buildings within 300 feet of the property?,103,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
211,3,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,103,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
212,3,Railroad Tracks,railroad_tracks,Please indicate if there are any railroad tracks within 300 feet of the property?,104,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
213,3,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,104,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
214,3,Airport/Flightpath,airport_flightpath,"Please indicate if there is an airport within 300 feet of the property, or the property is in a low flying plane flightpath?",105,2,Yes;No,,0,1,11/30/2015 0:00,11/30/2015 0:00
215,3,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,105,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
216,3,Other Properties for Sale,other_properties_for_sale,Please indicate how many other properties are for sale on the same street as the subject property?,106,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
217,3,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,106,3,,btn_add_photo.jpg,0,1,11/30/2015 0:00,11/30/2015 0:00
218,3,Additional Neighborhood Comments,additional_neighborhood_comments,If you have any additional comments about the neighborhood please include them here.,107,1,,,0,1,11/30/2015 0:00,11/30/2015 0:00
219,4,Take a photo,front_of_property_image,Use your phone to take a photo.,111,3,,btn_property_main.jpg,0,1,3/24/2016 14:20,5/5/2016 4:40
220,4,Yes No Question,sample_yes_no,Did you take this photo using your phone?,111,2,Yes;No,,0,1,3/24/2016 14:22,5/5/2016 4:40
221,4,Condition of property,property_condition,Please description the condition of the property,112,2,EXCELLENT (brand new);GOOD (as good as new);AVERAGE (some wear and tear visible); NOT SO GOOD (visibly in need of work);POOR (significant issues visible),,0,1,3/24/2016 14:25,5/5/2016 4:40
222,4,Comments,condition_comments,Please add any additional comments:,112,1,,,0,1,3/24/2016 14:26,5/5/2016 4:40
223,0,,,,0,0,,,0,0,3/24/2016 14:43,3/24/2016 14:43
224,5,test,,,114,1,,,0,1,3/28/2016 7:11,3/28/2016 7:11
225,5,Property Secured Photo,,,115,1,,,0,1,3/28/2016 7:11,3/28/2016 7:12
226,5,Street save2,,,115,1,,,0,1,3/28/2016 7:12,3/28/2016 7:12
227,0,,,,0,0,,,0,0,3/30/2016 1:46,3/30/2016 1:46
228,0,,,,0,0,,,0,0,3/30/2016 1:46,3/30/2016 1:46
229,0,,,,0,0,,,0,0,3/30/2016 1:46,3/30/2016 1:46
230,0,,,,0,0,,,0,0,3/30/2016 1:48,3/30/2016 1:48
231,0,,,,0,0,,,0,0,3/30/2016 1:48,3/30/2016 1:48
232,0,,,,0,0,,,0,0,3/30/2016 1:48,3/30/2016 1:48
233,0,,,,0,0,,,0,0,3/30/2016 1:49,3/30/2016 1:49
234,0,,,,0,0,,,0,0,4/7/2016 16:47,4/7/2016 16:47
235,0,,,,0,0,,,0,0,4/7/2016 16:48,4/7/2016 16:48
236,0,,,,0,0,,,0,0,4/7/2016 16:50,4/7/2016 16:50
237,0,,,,0,0,,,0,0,4/7/2016 16:52,4/7/2016 16:52
238,0,,,,0,0,,,0,0,4/7/2016 16:52,4/7/2016 16:52
239,0,,,,0,0,,,0,0,4/7/2016 16:52,4/7/2016 16:52
240,0,,,,0,0,,,0,0,4/7/2016 16:52,4/7/2016 16:52
241,0,,,,0,0,,,0,0,4/7/2016 16:52,4/7/2016 16:52
242,0,,,,0,0,,,0,0,4/7/2016 16:53,4/7/2016 16:53
243,0,,,,0,0,,,0,0,4/7/2016 16:53,4/7/2016 16:53
244,0,,,,0,0,,,0,0,5/5/2016 4:39,5/5/2016 4:39
245,0,,,,0,0,,,0,0,5/5/2016 4:40,5/5/2016 4:40
246,4,,,,111,1,,,0,0,5/5/2016 4:40,5/5/2016 4:40
247,7,Front of the Property,front_of_property_image,,127,3,,btn_property_main.jpg,0,1,11/30/2015 0:00,4/7/2016 16:50
248,7,Street View from Street,street_view_from_street_image,,128,3,,btn_street_view.jpg,1,1,11/30/2015 0:00,8/4/2016 8:20
249,7,Street View from Front Door,street_view_from_front_door_image,,129,3,,btn_street_from_door.jpg,1,1,11/30/2015 0:00,8/4/2016 8:20
250,7,Property Address Verification,property_address_verification_image,,130,3,,btn_property_verification.jpg,1,1,11/30/2015 0:00,8/4/2016 8:20
251,7,Property Type,property_type,Please indicate the property type and hit continue,131,2,Commercial Non-Residential;Condominium;Cooperative;Manufactured Mobile Home;Mixed Use Residential;Multifamily More Than Four Units;Single Family;Townhouse;Two To Four Unit Property;Vacant Land,,1,1,11/30/2015 0:00,8/4/2016 8:20
252,7,Property Occupied?,property_occupied,Please indicate if the property is occupied and hit continue.,133,2,Yes;No,,0,1,11/30/2015 0:00,4/7/2016 16:51
253,7,Property Occupied Comments,property_occupied_comments,"If no, please explain.  Optionally take a photo",133,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
254,7,Property Occupied Photo,property_occupied_image,,133,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
255,7,Land Use Zoning,land_use_zoning,Please indicate the land use zoning and hit continue.,143,2,Residential;Commercial;Mixed Use;I do not know,,0,1,11/30/2015 0:00,4/7/2016 16:51
256,7,Number Garage Stalls,number_garage_stalls,Number of Stalls (Car Spaces),135,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
257,7,Stalls Attached,garage_stalls_attached,,135,2,Attached (connected to the main property);Detached (separate structure);Integral (part of the main property);Multiple Structures (please photo garages),,0,1,11/30/2015 0:00,4/7/2016 16:51
258,7,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",135,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
259,7,Roof Condition,roof_condition,Please indicate the condition of the roof.,136,2,"Excellent (< 2 years old, no visible damage);Good (less than 5 years old);Average (more than 5 years old);Fair (some visible damage, missing shingles);Poor (> 15 years old or visible damage)",,0,1,11/30/2015 0:00,4/7/2016 16:51
260,7,Roof Condition Comments,roof_condition_comments,Additional Comments,136,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
261,7,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,136,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
262,7,Siding Condition,siding_condition,Please indicate the condition of the siding.,137,2,"Excellent (paint < 2 yrs, no visible damage);Good (paint < 5 years, no visible damage);Fair (paint > 5 years ago, flaking visible);Poor (visible damage, flaking or missing paint)",,0,1,11/30/2015 0:00,4/7/2016 16:51
263,7,Siding Condition Comments,siding_condition_comments,Additional Comments,137,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
264,7,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,137,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
265,7,Windows Condition,windows_condition,Please indicate the condition of the windows,138,2,"Excellent (< 2 years old, no visible damage);Good (< 5 years old, no visible damage);Fair (> 5 years, no broken or cracked glass);Poor (cracked glass, flaking paint)",,0,1,11/30/2015 0:00,4/7/2016 16:56
266,7,Windows Condition Comments,windows_condition_comments,Additional Comments,138,1,,,0,1,11/30/2015 0:00,4/7/2016 16:56
267,7,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,138,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:56
268,7,Foundation Condition,foundation_condition,Please indicate the condition of the foundation,139,2,"Excellent (level, no visible damage);Good (no visible damage, < 3 inch deflection);Fair (> 3 inch deflection);Poor (visible damage or cracks);I don't know",,0,1,11/30/2015 0:00,4/7/2016 16:51
269,7,Foundation Condition Comments,foundation_condition_comments,Additional Comments,139,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
270,7,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,139,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
271,7,Landscape Condition,landscape_condition,Please indicate the condition of the landscape,140,2,"Excellent (well maintained plants and lawn);Good (healthy lawn, tidy appearance);Fair (untidy plants, patchy lawn);Poor (no visible signs of yard maintenance)",,0,1,11/30/2015 0:00,4/7/2016 16:51
272,7,Landscape Condition Comments,landscape_condition_comments,Additional Comments,140,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
273,7,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,140,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
274,7,Other Condition Comments,order_condition_comments,Please provide details of any additional damage or comments about the condition of the property:,141,1,,,0,1,11/30/2015 0:00,4/7/2016 16:51
275,7,Other Condition Photo,other_condition_image,Optionally take a photo to explain,141,3,,btn_add_optional_photo.jpg,0,1,11/30/2015 0:00,4/7/2016 16:51
